TFR2	6	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.833	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.667	2_CELL_PROJECTION	0.667	0_HALLMARK_MYOGENESIS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_AXON_GUIDANCE	0.500	1_KEGG_ADHERENS_JUNCTION	0.500	2_NERVOUS_SYSTEM_DEVELOPMENT	0.500	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.500	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.333	2_BASEMENT_MEMBRANE	0.333	2_BASAL_LAMINA	0.333	2_NON_MEMBRANE_BOUND_ORGANELLE	0.333	2_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	0.333	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.333	2_SYSTEM_DEVELOPMENT	0.333	2_SYNAPTOGENESIS	0.333	2_NEURITE_DEVELOPMENT	0.333	
TGFB2	6	0_HALLMARK_MYOGENESIS	0.833	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.833	2_SYSTEM_DEVELOPMENT	0.833	2_NERVOUS_SYSTEM_DEVELOPMENT	0.833	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.833	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.833	1_KEGG_FOCAL_ADHESION	0.667	2_SYNAPTOGENESIS	0.667	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.667	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.667	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_AXON_GUIDANCE	0.500	2_CELL_PROJECTION	0.500	2_PLASMA_MEMBRANE	0.500	2_SYNAPTIC_TRANSMISSION	0.500	2_NEURON_DIFFERENTIATION	0.500	2_SYSTEM_PROCESS	0.500	0_HALLMARK_UV_RESPONSE_DN	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.333	
TGFBR1	7	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.714	0_HALLMARK_MYOGENESIS	0.571	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.571	2_SYSTEM_DEVELOPMENT	0.571	2_NERVOUS_SYSTEM_DEVELOPMENT	0.571	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.571	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.571	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.571	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.571	2_NEURON_DIFFERENTIATION	0.571	1_KEGG_AXON_GUIDANCE	0.429	1_KEGG_FOCAL_ADHESION	0.429	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.429	2_CELL_PROJECTION	0.429	2_SYNAPTOGENESIS	0.429	2_NEURITE_DEVELOPMENT	0.429	2_AXONOGENESIS	0.429	0_HALLMARK_APICAL_JUNCTION	0.286	1_KEGG_P53_SIGNALING_PATHWAY	0.286	1_KEGG_ADHERENS_JUNCTION	0.286	
THBS1	11	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.909	0_HALLMARK_MYOGENESIS	0.818	1_KEGG_AXON_GUIDANCE	0.818	2_CELL_PROJECTION	0.818	2_SYSTEM_DEVELOPMENT	0.818	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.818	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.818	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.727	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.727	2_CATION_TRANSPORT	0.727	2_NEURON_DIFFERENTIATION	0.727	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.727	1_KEGG_FOCAL_ADHESION	0.636	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.636	2_METAL_ION_TRANSPORT	0.636	2_ION_TRANSPORT	0.636	2_CATION_CHANNEL_ACTIVITY	0.636	2_NEURON_DEVELOPMENT	0.545	2_GATED_CHANNEL_ACTIVITY	0.545	
THBS2	7	2_SYSTEM_DEVELOPMENT	0.857	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.857	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.714	2_NERVOUS_SYSTEM_DEVELOPMENT	0.714	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.714	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.714	0_HALLMARK_MYOGENESIS	0.571	0_HALLMARK_APICAL_JUNCTION	0.571	0_HALLMARK_UV_RESPONSE_DN	0.571	1_KEGG_AXON_GUIDANCE	0.571	1_KEGG_ADHERENS_JUNCTION	0.571	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.571	2_PLASMA_MEMBRANE	0.571	2_AXONOGENESIS	0.571	2_GENERATION_OF_NEURONS	0.571	2_NEURON_DIFFERENTIATION	0.571	1_KEGG_FOCAL_ADHESION	0.429	1_KEGG_ECM_RECEPTOR_INTERACTION	0.429	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.429	2_NEUROGENESIS	0.429	
THBS4	10	0_HALLMARK_MYOGENESIS	1.000	1_KEGG_AXON_GUIDANCE	0.900	2_NERVOUS_SYSTEM_DEVELOPMENT	0.900	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.900	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.900	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.800	2_SYSTEM_DEVELOPMENT	0.800	1_KEGG_FOCAL_ADHESION	0.700	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.700	2_CATION_CHANNEL_ACTIVITY	0.700	2_GATED_CHANNEL_ACTIVITY	0.700	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.700	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.700	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.600	2_PLASMA_MEMBRANE	0.600	2_NEURON_DIFFERENTIATION	0.600	2_SYSTEM_PROCESS	0.600	2_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.600	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.600	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.600	
THRB	7	1_KEGG_AXON_GUIDANCE	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.857	1_KEGG_FOCAL_ADHESION	0.857	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.857	2_NERVOUS_SYSTEM_DEVELOPMENT	0.857	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.857	0_HALLMARK_MYOGENESIS	0.714	2_PLASMA_MEMBRANE	0.714	2_NEURON_DIFFERENTIATION	0.714	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.714	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.714	0_HALLMARK_APICAL_JUNCTION	0.571	0_HALLMARK_UV_RESPONSE_DN	0.571	2_CELL_PROJECTION	0.571	2_AXONOGENESIS	0.571	2_GENERATION_OF_NEURONS	0.571	2_CATION_CHANNEL_ACTIVITY	0.571	2_GATED_CHANNEL_ACTIVITY	0.571	
TIAM1	21	1_KEGG_AXON_GUIDANCE	0.905	2_NERVOUS_SYSTEM_DEVELOPMENT	0.905	0_HALLMARK_MYOGENESIS	0.810	1_KEGG_FOCAL_ADHESION	0.762	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.714	2_CELL_PROJECTION	0.714	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.714	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.714	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.667	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.619	2_SYSTEM_DEVELOPMENT	0.619	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.571	2_CATION_CHANNEL_ACTIVITY	0.571	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.571	2_SYNAPTOGENESIS	0.524	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.524	2_SYSTEM_PROCESS	0.524	2_GATED_CHANNEL_ACTIVITY	0.524	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.524	2_ION_CHANNEL_ACTIVITY	0.524	
TIMELESS	5	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.800	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.800	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.800	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.800	2_PLASMA_MEMBRANE	0.800	2_SYSTEM_DEVELOPMENT	0.800	2_AXONOGENESIS	0.800	2_GENERATION_OF_NEURONS	0.800	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.800	0_HALLMARK_APICAL_JUNCTION	0.600	1_KEGG_AXON_GUIDANCE	0.600	1_KEGG_FOCAL_ADHESION	0.600	2_CELL_PROJECTION	0.600	2_NEURON_DIFFERENTIATION	0.600	0_HALLMARK_UV_RESPONSE_DN	0.400	1_KEGG_ECM_RECEPTOR_INTERACTION	0.400	1_KEGG_ADHERENS_JUNCTION	0.400	
TJP1	7	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.857	1_KEGG_AXON_GUIDANCE	0.857	1_KEGG_FOCAL_ADHESION	0.857	2_SYSTEM_DEVELOPMENT	0.857	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.857	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.714	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.714	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.571	2_NON_MEMBRANE_BOUND_ORGANELLE	0.571	2_CELL_PROJECTION	0.571	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.571	2_PLASMA_MEMBRANE	0.571	2_SYNAPTOGENESIS	0.571	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.571	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.571	2_ION_TRANSPORT	0.571	2_SYSTEM_PROCESS	0.571	
TJP2	10	2_SYSTEM_DEVELOPMENT	0.900	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.900	2_NERVOUS_SYSTEM_DEVELOPMENT	0.800	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.800	0_HALLMARK_MYOGENESIS	0.700	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.700	1_KEGG_AXON_GUIDANCE	0.700	1_KEGG_FOCAL_ADHESION	0.700	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.700	0_HALLMARK_APICAL_JUNCTION	0.600	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.600	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.600	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.600	2_NEURON_DIFFERENTIATION	0.600	2_PLASMA_MEMBRANE	0.500	2_SYNAPTOGENESIS	0.500	2_CELL_PROJECTION	0.400	2_AXONOGENESIS	0.400	0_HALLMARK_UV_RESPONSE_DN	0.300	1_KEGG_P53_SIGNALING_PATHWAY	0.300	
TLE1	6	2_SYSTEM_DEVELOPMENT	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.833	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.833	2_NERVOUS_SYSTEM_DEVELOPMENT	0.833	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.833	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.667	2_CELL_PROJECTION	0.667	2_PLASMA_MEMBRANE	0.667	2_AXONOGENESIS	0.667	2_GENERATION_OF_NEURONS	0.667	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.667	2_NEURON_DIFFERENTIATION	0.667	2_CATION_CHANNEL_ACTIVITY	0.667	2_GATED_CHANNEL_ACTIVITY	0.667	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.667	1_KEGG_AXON_GUIDANCE	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	
TLE2	8	0_HALLMARK_MYOGENESIS	1.000	1_KEGG_AXON_GUIDANCE	0.875	2_NERVOUS_SYSTEM_DEVELOPMENT	0.875	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	1_KEGG_FOCAL_ADHESION	0.625	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.625	2_SYSTEM_DEVELOPMENT	0.625	2_SYNAPTOGENESIS	0.625	2_GENERATION_OF_NEURONS	0.625	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.625	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.625	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.625	2_NEURON_DIFFERENTIATION	0.625	0_HALLMARK_APICAL_JUNCTION	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	2_CELL_PROJECTION	0.500	2_AXONOGENESIS	0.500	2_NEUROGENESIS	0.500	2_CATION_CHANNEL_ACTIVITY	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	
TLE3	3	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	2_PLASMA_MEMBRANE	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.667	1_KEGG_AXON_GUIDANCE	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.667	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.667	2_MEMBRANE	0.667	2_SYSTEM_DEVELOPMENT	0.667	2_AXONOGENESIS	0.667	2_GENERATION_OF_NEURONS	0.667	2_NEUROGENESIS	0.667	2_NEURON_DIFFERENTIATION	0.667	2_NEURON_DEVELOPMENT	0.667	2_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY	0.667	2_CYTOSKELETAL_PROTEIN_BINDING	0.667	
TLN1	12	2_NERVOUS_SYSTEM_DEVELOPMENT	0.917	0_HALLMARK_MYOGENESIS	0.833	1_KEGG_AXON_GUIDANCE	0.750	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.750	2_SYSTEM_DEVELOPMENT	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.667	2_GENERATION_OF_NEURONS	0.667	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.667	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.667	2_NEURON_DIFFERENTIATION	0.667	2_CATION_CHANNEL_ACTIVITY	0.667	2_GATED_CHANNEL_ACTIVITY	0.667	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.667	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.667	2_ION_CHANNEL_ACTIVITY	0.667	2_CELL_PROJECTION	0.583	2_NEURITE_DEVELOPMENT	0.583	2_AXONOGENESIS	0.583	
TLN2	19	0_HALLMARK_MYOGENESIS	0.789	1_KEGG_AXON_GUIDANCE	0.737	2_NERVOUS_SYSTEM_DEVELOPMENT	0.737	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.737	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.737	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.737	1_KEGG_FOCAL_ADHESION	0.684	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.684	2_SYSTEM_DEVELOPMENT	0.684	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.632	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.474	2_CELL_PROJECTION	0.421	2_PLASMA_MEMBRANE	0.421	2_SYNAPTOGENESIS	0.421	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.421	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.421	2_AXONOGENESIS	0.368	2_GENERATION_OF_NEURONS	0.368	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.368	2_CATION_CHANNEL_ACTIVITY	0.368	
TMOD1	4	0_HALLMARK_MYOGENESIS	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	2_CELL_PROJECTION	0.750	2_SYSTEM_DEVELOPMENT	0.750	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.750	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.750	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	2_VOLTAGE_GATED_POTASSIUM_CHANNEL_COMPLEX	0.500	2_ACTIN_CYTOSKELETON	0.500	2_METAL_ION_TRANSPORT	0.500	2_CATION_TRANSPORT	0.500	2_ION_TRANSPORT	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	2_CYTOSKELETAL_PROTEIN_BINDING	0.500	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	0_HALLMARK_APICAL_JUNCTION	0.250	
TNC	15	0_HALLMARK_MYOGENESIS	0.733	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_AXON_GUIDANCE	0.667	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.667	2_NERVOUS_SYSTEM_DEVELOPMENT	0.667	1_KEGG_FOCAL_ADHESION	0.600	2_CATION_CHANNEL_ACTIVITY	0.600	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.600	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.600	2_CELL_PROJECTION	0.533	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.533	2_GATED_CHANNEL_ACTIVITY	0.533	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.467	2_SYSTEM_DEVELOPMENT	0.400	2_SYSTEM_PROCESS	0.400	2_ION_CHANNEL_ACTIVITY	0.400	1_KEGG_ECM_RECEPTOR_INTERACTION	0.333	2_PLASMA_MEMBRANE	0.333	2_SYNAPTOGENESIS	0.333	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.333	
TNF	4	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_AXON_GUIDANCE	1.000	0_HALLMARK_MYOGENESIS	0.750	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.750	2_SYSTEM_DEVELOPMENT	0.750	2_SYNAPTOGENESIS	0.750	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.750	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.750	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.750	2_SYSTEM_PROCESS	0.750	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.750	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	2_ACTIN_CYTOSKELETON	0.500	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.500	2_SYNAPTIC_TRANSMISSION	0.500	2_TRANSMISSION_OF_NERVE_IMPULSE	0.500	2_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	2_CATION_CHANNEL_ACTIVITY	0.500	
TNFRSF10D	5	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.800	1_KEGG_AXON_GUIDANCE	0.800	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.800	2_NEURON_DIFFERENTIATION	0.800	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.600	2_PLASMA_MEMBRANE	0.600	2_SYNAPTOGENESIS	0.600	2_AXONOGENESIS	0.600	2_GENERATION_OF_NEURONS	0.600	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.600	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.600	2_CATION_CHANNEL_ACTIVITY	0.600	2_GATED_CHANNEL_ACTIVITY	0.600	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.600	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.600	
TNFRSF14	5	0_HALLMARK_MYOGENESIS	0.800	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.800	1_KEGG_AXON_GUIDANCE	0.800	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.800	2_CELL_PROJECTION	0.800	2_SYSTEM_DEVELOPMENT	0.800	2_SYNAPTOGENESIS	0.800	2_NERVOUS_SYSTEM_DEVELOPMENT	0.800	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.800	2_NEURON_DIFFERENTIATION	0.800	2_AXONOGENESIS	0.600	2_GENERATION_OF_NEURONS	0.600	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.600	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.600	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.600	2_NEUROGENESIS	0.600	2_NEURON_DEVELOPMENT	0.600	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.600	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.600	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.600	
TNFRSF1A	4	0_HALLMARK_APICAL_JUNCTION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_AXON_GUIDANCE	0.750	1_KEGG_FOCAL_ADHESION	0.750	2_ACTIN_CYTOSKELETON	0.750	2_PLASMA_MEMBRANE	0.750	2_AXONOGENESIS	0.750	2_GENERATION_OF_NEURONS	0.750	2_NEURON_DIFFERENTIATION	0.750	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	1_KEGG_TIGHT_JUNCTION	0.500	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.500	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.500	2_EXTRACELLULAR_MATRIX_PART	0.500	
TNFRSF1B	4	0_HALLMARK_MYOGENESIS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_AXON_GUIDANCE	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.000	1_KEGG_FOCAL_ADHESION	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	2_CELL_PROJECTION	0.750	2_SYNAPTOGENESIS	0.750	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.750	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.750	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.750	2_NEUROGENESIS	0.750	2_NEURON_DIFFERENTIATION	0.750	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.750	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.750	0_HALLMARK_APICAL_JUNCTION	0.500	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	
TNFRSF6B	4	0_HALLMARK_MYOGENESIS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_AXON_GUIDANCE	0.500	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	2_SYSTEM_DEVELOPMENT	0.500	2_SYNAPTOGENESIS	0.500	2_NERVOUS_SYSTEM_DEVELOPMENT	0.500	2_NEURITE_DEVELOPMENT	0.500	2_AXONOGENESIS	0.500	2_CELLULAR_MORPHOGENESIS_DURING_DIFFERENTIATION	0.500	2_GENERATION_OF_NEURONS	0.500	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.500	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.500	2_NEURON_DIFFERENTIATION	0.500	2_NEURON_DEVELOPMENT	0.500	2_TRANSMISSION_OF_NERVE_IMPULSE	0.500	2_GATED_CHANNEL_ACTIVITY	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	2_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY	0.500	
